Customer_ID,Transaction_ID,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
C993,T89068,1,1,13736.600416584926,597.2434963732577,23,85.0,9,High Value Customer,31818745.053736106,524.8744898897567
C369,T89070,1,1,9250.29054072395,616.6860360482634,15,815.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1574,T89071,1,1,7458.718545761907,621.5598788134922,12,932.0,6,High Value Customer,31818745.053736106,524.8744898897567
C530,T89073,1,1,9495.730595204048,527.5405886224471,18,91.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3307,T89074,0,1,7038.985216988685,586.5821014157237,12,69.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2573,T89075,0,1,6599.270991320963,439.9513994213975,15,45.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2159,T89077,0,1,10620.1975157265,590.0109730959167,18,414.0,7,High Value Customer,31818745.053736106,524.8744898897567
C709,T89078,0,1,7355.6731519505265,459.7295719969079,16,103.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3376,T89079,1,1,7747.128497993066,595.932961384082,13,744.0,7,High Value Customer,31818745.053736106,524.8744898897567
C114,T89081,0,1,8610.848291705177,574.0565527803451,15,129.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3592,T89084,0,1,6806.647745372373,618.7861586702157,11,422.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1939,T89088,0,1,6281.203872634258,418.7469248422839,15,80.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2070,T89091,0,1,6185.631155699267,441.83079683566194,14,160.0,6,High Value Customer,31818745.053736106,524.8744898897567
C501,T89092,0,1,6952.007955230396,496.57199680217116,14,1583.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4807,T89094,0,1,3120.5101541018835,445.78716487169766,7,128.0,3,High Value Customer,31818745.053736106,524.8744898897567
C4168,T89095,1,1,7412.701311667164,463.29383197919776,16,825.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1125,T89096,1,1,4217.094041244121,602.4420058920174,7,525.0,4,High Value Customer,31818745.053736106,524.8744898897567
C298,T89099,0,1,8430.21027263677,468.34501514648724,18,655.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3736,T89100,1,1,4846.620869592732,484.66208695927315,10,382.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3250,T89103,1,1,4947.846868605556,494.78468686055555,10,292.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2284,T89104,0,1,6372.299659187696,579.2999690170633,11,964.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2284,T89105,0,1,6372.299659187696,579.2999690170633,11,964.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2767,T89106,1,1,8379.171418751226,558.6114279167484,15,31.0,9,High Value Customer,31818745.053736106,524.8744898897567
C2623,T89107,0,1,9617.203297411294,686.9430926722353,14,93.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3107,T89108,0,1,8520.966463154886,568.0644308769923,15,1304.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3938,T89111,1,1,4282.469870591843,535.3087338239803,8,978.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2222,T89112,1,1,4990.345527660803,383.8727328969848,13,81.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4181,T89113,1,1,7771.008682958193,555.0720487827281,14,587.0,5,High Value Customer,31818745.053736106,524.8744898897567
C040,T89115,0,1,4383.830044660745,487.09222718452725,9,956.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2137,T89116,1,1,9212.383891875452,575.7739932422157,16,491.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2297,T89118,0,1,4356.908989900143,435.69089899001426,10,89.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3900,T89120,0,1,2973.1810860456153,495.53018100760255,6,,5,High Value Customer,31818745.053736106,524.8744898897567
C3341,T89122,1,1,5125.074264819952,465.91584225635927,11,151.0,6,High Value Customer,31818745.053736106,524.8744898897567
C133,T89125,1,1,4387.698971648261,398.8817246952965,11,98.0,3,High Value Customer,31818745.053736106,524.8744898897567
C964,T89126,1,1,4999.485600374242,454.4986909431129,11,412.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4372,T89127,0,1,8526.522764586973,609.0373403276409,14,362.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3916,T89128,1,1,7325.471085394372,563.4977757995671,13,930.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3974,T89129,0,1,7782.406517449679,432.3559176360933,18,189.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1252,T89132,1,1,3571.4784372388876,595.2464062064813,6,,4,High Value Customer,31818745.053736106,524.8744898897567
C1301,T89133,1,1,9565.64414840978,503.4549551794621,19,129.0,8,High Value Customer,31818745.053736106,524.8744898897567
C242,T89134,0,1,10637.545436807608,559.8708124635583,19,157.0,6,High Value Customer,31818745.053736106,524.8744898897567
C848,T89135,1,1,7941.246817946866,567.2319155676333,14,90.0,6,High Value Customer,31818745.053736106,524.8744898897567
C414,T89138,0,1,7284.379203157188,560.3368617813222,13,709.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2341,T89140,1,1,5649.382115850423,434.5678550654172,13,605.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3623,T89142,1,1,5802.366443955672,527.4878585414248,11,215.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1494,T89144,1,1,6445.291208473805,716.1434676082006,9,63.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4204,T89145,1,1,6664.1263856288815,512.6251065868371,13,56.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2339,T89146,1,1,6312.85739026534,485.60441463579537,13,137.0,6,High Value Customer,31818745.053736106,524.8744898897567
C425,T89147,1,1,5300.616996000045,407.7397689230804,13,211.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4722,T89148,0,1,3606.1942460096716,450.77428075120895,8,1461.0,3,High Value Customer,31818745.053736106,524.8744898897567
C2606,T89149,1,1,9514.469333688487,559.674666687558,17,52.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4958,T89151,0,1,6478.599954559879,539.8833295466566,12,172.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3908,T89152,0,1,3581.161605538468,358.1161605538468,10,857.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1295,T89155,1,1,7592.124753376345,632.6770627813621,12,763.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2462,T89158,1,1,7066.149641986449,471.0766427990966,15,217.0,6,High Value Customer,31818745.053736106,524.8744898897567
C454,T89163,0,1,11409.725535217169,633.8736408453983,18,19.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3199,T89164,1,1,6036.509298955517,431.1792356396798,14,667.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1350,T89165,0,1,3906.3257837318765,434.03619819243073,9,1267.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2775,T89166,1,1,3110.5871486401306,622.1174297280261,5,501.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4502,T89171,1,1,7387.5547137919075,527.6824795565648,14,42.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2185,T89181,1,1,10393.901010882228,577.4389450490127,18,262.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3106,T89182,0,1,4951.137759247824,495.1137759247824,10,568.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1587,T89183,0,1,7456.065940490427,532.576138606459,14,479.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4412,T89186,0,1,8024.873600315694,501.55460001973086,16,34.0,7,High Value Customer,31818745.053736106,524.8744898897567
C961,T89187,0,1,5591.651211021066,508.3319282746424,11,504.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1362,T89189,0,1,9428.518644652146,628.5679096434764,15,36.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3069,T89190,0,1,10358.844875033146,575.4913819462859,18,231.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1721,T89191,0,1,9356.105165928164,550.3591274075391,17,51.0,5,High Value Customer,31818745.053736106,524.8744898897567
C927,T89193,1,1,5161.126973810841,469.19336125553104,11,848.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3647,T89194,1,1,10765.727189439938,598.0959549688855,18,178.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4875,T89196,1,1,7397.05773818585,739.705773818585,10,701.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3877,T89198,0,1,6886.233308090805,459.082220539387,15,158.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1901,T89199,1,1,8365.62089017694,557.7080593451294,15,72.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4357,T89200,0,1,7263.27468119598,484.21831207973196,15,1268.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4059,T89201,1,1,8153.6042813411805,543.5736187560786,15,11.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1046,T89203,1,1,10761.535988635364,538.0767994317682,20,175.0,5,High Value Customer,31818745.053736106,524.8744898897567
C213,T89204,0,1,8305.861369563027,593.2758121116448,14,191.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3335,T89205,1,1,5758.049479172211,442.926883013247,13,232.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4790,T89208,1,1,6707.897813763475,515.9921395202673,13,165.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3428,T89209,1,1,6041.86014880187,604.186014880187,10,189.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1097,T89211,0,1,7145.974634025842,510.4267595732744,14,299.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2650,T89213,1,1,3546.430673039234,506.63295329131915,7,370.0,3,High Value Customer,31818745.053736106,524.8744898897567
C3418,T89214,1,1,6412.888036785842,400.8055022991151,16,164.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3295,T89216,0,1,7264.87976331793,558.83690487061,13,729.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4063,T89217,0,1,5836.8212925008465,583.6821292500847,10,605.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2379,T89218,0,1,9472.427365692025,676.6019546922874,14,255.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4206,T89220,1,1,3700.772426118421,462.59655326480265,8,1445.0,4,High Value Customer,31818745.053736106,524.8744898897567
C170,T89222,0,1,5255.624064222015,437.9686720185012,12,202.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1004,T89223,0,1,7170.1954376577905,597.5162864714825,12,417.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2963,T89226,0,1,8412.498546193403,494.8528556584355,17,81.0,7,High Value Customer,31818745.053736106,524.8744898897567
C092,T89227,0,1,12191.092227081834,580.5282012896112,21,2.0,7,High Value Customer,31818745.053736106,524.8744898897567
C905,T89230,1,1,4951.024359983488,495.10243599834877,10,441.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2637,T89232,1,1,6734.6376323021395,561.219802691845,12,36.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1552,T89234,1,1,9589.627117834023,599.3516948646264,16,631.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4446,T89235,0,1,8244.99443010885,515.3121518818032,16,525.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4278,T89236,0,1,7715.048205942342,514.3365470628228,15,220.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1769,T89237,1,1,7397.267989281974,616.4389991068311,12,802.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2165,T89239,0,1,6805.077411160757,567.0897842633964,12,433.0,6,High Value Customer,31818745.053736106,524.8744898897567
C337,T89243,1,1,6576.741393030022,597.8855811845474,11,443.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2021,T89244,1,1,7676.448622644446,590.4960478957266,13,45.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2367,T89246,1,1,6904.272179910206,627.6611072645642,11,573.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1327,T89249,1,1,10500.279569799179,552.6462931473252,19,214.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1843,T89252,0,1,7658.414872439418,478.65092952746363,16,322.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3659,T89254,0,1,6971.981723261034,580.9984769384195,12,470.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4015,T89256,1,1,7877.5560723338795,562.682576595277,14,297.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2352,T89258,1,1,6564.078415342669,596.7344013947882,11,473.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4071,T89259,0,1,6265.346776284095,348.0748209046719,18,229.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3120,T89262,1,1,12211.221580332394,581.4867419205902,21,139.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3504,T89264,0,1,2370.753077692316,296.3441347115395,8,1483.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3090,T89266,0,1,7782.6714748245695,518.8447649883046,15,197.0,5,High Value Customer,31818745.053736106,524.8744898897567
C443,T89267,0,1,9667.995190287356,537.1108439048531,18,380.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2828,T89270,0,1,4853.79216203857,539.3102402265077,9,311.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1279,T89271,0,1,3967.8986055745268,440.8776228416141,9,498.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1201,T89272,0,1,7886.806526893523,525.7871017929016,15,101.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1201,T89274,0,1,7886.806526893523,525.7871017929016,15,101.0,7,High Value Customer,31818745.053736106,524.8744898897567
C954,T89276,0,1,5233.128143831617,475.7389221665107,11,128.0,5,High Value Customer,31818745.053736106,524.8744898897567
C935,T89278,0,1,7801.40578924177,650.1171491034809,12,423.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4866,T89279,1,1,6552.134996154748,655.2134996154748,10,916.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4957,T89280,0,1,5120.862451776882,341.39083011845884,15,563.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3216,T89281,1,1,6277.718076296579,570.701643299689,11,651.0,6,High Value Customer,31818745.053736106,524.8744898897567
C761,T89283,1,1,4911.373594086102,545.708177120678,9,,5,High Value Customer,31818745.053736106,524.8744898897567
C009,T89284,0,1,8919.10004119715,469.4263179577448,19,91.0,6,High Value Customer,31818745.053736106,524.8744898897567
C583,T89285,1,1,4761.692476429067,476.1692476429067,10,936.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4771,T89288,0,1,7309.235227088504,609.1029355907086,12,104.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3492,T89290,1,1,10373.724296485128,610.2190762638311,17,101.0,7,High Value Customer,31818745.053736106,524.8744898897567
C180,T89292,0,1,5598.909961625947,466.5758301354956,12,358.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3475,T89293,1,1,8472.468005729523,498.380470925266,17,28.0,10,High Value Customer,31818745.053736106,524.8744898897567
C3475,T89294,0,1,8472.468005729523,498.380470925266,17,28.0,10,High Value Customer,31818745.053736106,524.8744898897567
C3475,T89295,0,1,8472.468005729523,498.380470925266,17,28.0,10,High Value Customer,31818745.053736106,524.8744898897567
C984,T89296,1,1,8914.42315907376,495.24573105965334,18,287.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4360,T89297,1,1,10001.377302125773,526.3882790592512,19,163.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3262,T89298,0,1,4702.978880243399,522.5532089159332,9,387.0,5,High Value Customer,31818745.053736106,524.8744898897567
C354,T89299,0,1,8310.427136965864,415.5213568482932,20,281.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2621,T89300,0,1,6518.267827839384,501.40521752610647,13,1086.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1018,T89301,1,1,5645.549168300769,627.2832409223078,9,,6,High Value Customer,31818745.053736106,524.8744898897567
C4877,T89305,0,1,7750.268099650958,516.6845399767305,15,848.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3060,T89308,0,1,7874.99289495087,437.49960527504834,18,23.0,5,High Value Customer,31818745.053736106,524.8744898897567
C336,T89309,1,1,3653.685026023119,456.7106282528899,8,209.0,4,High Value Customer,31818745.053736106,524.8744898897567
